game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3845050,410.0,0.0,13.0,Andrea Sottil,1005.0,1.0,16.0,Marco Baroni,Away,0
3845056,3522.0,2.0,17.0,Leonardo Semplici,800.0,3.0,4.0,Gian Piero Gasperini,Away,0
3845087,1025.0,5.0,9.0,Thiago Motta,2239.0,1.0,19.0,Davide Ballardini,Away,1
3885848,366.0,0.0,19.0,Pacheta,131.0,4.0,3.0,Xavi,Away,0
3885857,131.0,3.0,2.0,Xavi,368.0,0.0,17.0,Julen Lopetegui,Away,1
3885862,3302.0,0.0,13.0,Rubi,366.0,1.0,16.0,Pacheta,Away,0
3886295,1049.0,1.0,12.0,Gennaro Gattuso,367.0,2.0,9.0,Andoni Iraola,Away,0
3886331,418.0,3.0,1.0,Carlo Ancelotti,1531.0,0.0,20.0,Jorge Almirón,Away,1
3886360,3709.0,1.0,17.0,Quique Sánchez Flores,940.0,1.0,13.0,Eduardo Coudet,Away,0
3886367,2687.0,1.0,19.0,Sergio,367.0,5.0,10.0,Andoni Iraola,Away,0
3886415,237.0,2.0,12.0,Javier Aguirre,1050.0,0.0,9.0,Quique Setién,Away,1
3886468,621.0,0.0,5.0,Ernesto Valverde,150.0,0.0,6.0,Manuel Pellegrini,Away,0
3886497,237.0,0.0,10.0,Javier Aguirre,331.0,1.0,7.0,Jagoba Arrasate,Away,0
3886507,2687.0,0.0,19.0,Sergio,368.0,1.0,15.0,Jorge Sampaoli,Away,0
3886516,150.0,1.0,6.0,Manuel Pellegrini,3709.0,0.0,19.0,Quique Sánchez Flores,Away,1
3886605,131.0,4.0,1.0,Xavi,1531.0,0.0,20.0,Sebastián Beccacece,Away,1
3886629,3302.0,1.0,17.0,Rubi,13.0,2.0,3.0,Diego Simeone,Away,0
3886669,418.0,0.0,3.0,Carlo Ancelotti,681.0,2.0,4.0,Imanol Alguacil,Away,0
3886672,621.0,1.0,8.0,Ernesto Valverde,1050.0,5.0,5.0,Quique Setién,Away,0
3886682,681.0,2.0,4.0,Imanol Alguacil,131.0,1.0,1.0,Xavi,Away,1
3886687,1531.0,1.0,20.0,Sebastián Beccacece,3709.0,1.0,17.0,Pepe Bordalás,Away,0
3886688,714.0,2.0,19.0,Luis García,367.0,1.0,11.0,Andoni Iraola,Away,1
3911756,27.0,3.0,,Julian Nagelsmann,131.0,0.0,,Xavi,Away,1
3911797,24.0,2.0,,Oliver Glasner,148.0,3.0,,Antonio Conte,Away,0
3911809,5.0,0.0,,Stefano Pioli,631.0,3.0,,Graham Potter,Away,0
3911827,23826.0,2.0,,Marco Rose,371.0,0.0,,Ange Postecoglou,Away,1
3911831,368.0,1.0,,Jorge Sampaoli,281.0,3.0,,Pep Guardiola,Away,0
3912568,12.0,2.0,,José Mourinho,1008.0,1.0,,Toni Koskela,Away,1
3912581,89.0,1.0,,Urs Fischer,3948.0,0.0,,Karel Geraerts,Away,1
3912598,398.0,0.0,,Maurizio Sarri,234.0,1.0,,Arne Slot,Away,0
3913724,583.0,3.0,,Christophe Galtier,1064.0,1.0,,Barak Bakhar,Away,1
3913727,583.0,1.0,,Christophe Galtier,294.0,1.0,,Roger Schmidt,Away,0
3949448,60.0,2.0,,Christian Streich,254.0,0.0,,Alois Schwartz,Away,1
3949578,621.0,2.0,,,16775.0,0.0,,,Away,1
4003974,416.0,1.0,,Ivan Juric,430.0,2.0,,Vincenzo Italiano,Away,0
4003976,398.0,0.0,,Maurizio Sarri,506.0,1.0,,Massimiliano Allegri,Away,0
4013647,399.0,3.0,,Jesse Marsch,3688.0,1.0,,John Coleman,Away,1
4020740,418.0,4.0,,Carlo Ancelotti,7.0,1.0,,Marcel Koller,Away,1
4027696,60.0,2.0,,Christian Streich,27.0,1.0,,Thomas Tuchel,Away,1
4031391,368.0,0.0,,Jorge Sampaoli,36.0,1.0,,Jorge Jesus,Away,0
4060794,281.0,1.0,,Pep Guardiola,418.0,1.0,,Carlo Ancelotti,Away,0
4060795,46.0,2.0,,Simone Inzaghi,5.0,0.0,,Stefano Pioli,Away,1
4064735,985.0,1.0,,Erik ten Hag,281.0,2.0,,Pep Guardiola,Away,0
4087944,148.0,2.0,3.0,Ange Postecoglou,989.0,0.0,16.0,Andoni Iraola,Away,1
4087959,543.0,2.0,14.0,Gary O'Neil,873.0,3.0,7.0,Roy Hodgson,Away,0
4087963,29.0,2.0,20.0,Sean Dyche,350.0,2.0,18.0,Paul Heckingbottom,Away,0
4087970,350.0,1.0,18.0,Paul Heckingbottom,148.0,2.0,2.0,Ange Postecoglou,Away,0
4088605,24.0,7.0,,Dino Toppmöller,497.0,0.0,,Almedin Civa,Away,1
4094651,1421.0,1.0,6.0,Will Still,415.0,1.0,10.0,Carles Martínez,Away,0
4094727,273.0,3.0,10.0,Julien Stéphan,3524.0,1.0,18.0,Pascal Gastien,Away,1
4094737,1041.0,1.0,16.0,Pierre Sage,738.0,3.0,11.0,Luka Elsner,Away,0
4094742,162.0,2.0,4.0,Adi Hütter,244.0,2.0,7.0,Gennaro Gattuso,Away,0
4094746,667.0,1.0,10.0,Patrick Vieira,3524.0,1.0,17.0,Pascal Gastien,Away,0
4094762,162.0,3.0,3.0,Adi Hütter,417.0,2.0,2.0,Francesco Farioli,Away,1
4094804,1041.0,3.0,10.0,Pierre Sage,415.0,2.0,11.0,Carles Martínez,Away,1
4094808,417.0,3.0,5.0,Francesco Farioli,826.0,1.0,6.0,Franck Haise,Away,1
4094838,826.0,1.0,6.0,Franck Haise,347.0,2.0,16.0,László Bölöni,Away,0
4094857,969.0,2.0,11.0,Michel Der Zakarian,415.0,1.0,12.0,Carles Martínez,Away,1
4094863,667.0,1.0,13.0,Patrick Vieira,738.0,3.0,15.0,Luka Elsner,Away,0
4094878,417.0,2.0,5.0,Francesco Farioli,1082.0,2.0,4.0,Paulo Fonseca,Away,0
4094882,244.0,2.0,8.0,Jean-Louis Gasset,738.0,1.0,15.0,Luka Elsner,Away,1
4095063,29.0,3.0,20.0,Sean Dyche,1148.0,1.0,12.0,Thomas Frank,Away,1
4095145,281.0,1.0,1.0,Pep Guardiola,543.0,2.0,14.0,Gary O'Neil,Away,0
4095146,281.0,0.0,3.0,Pep Guardiola,11.0,1.0,2.0,Mikel Arteta,Away,0
4095174,29.0,1.0,19.0,Sean Dyche,379.0,0.0,9.0,David Moyes,Away,1
4095185,631.0,4.0,10.0,Mauricio Pochettino,148.0,1.0,2.0,Ange Postecoglou,Away,1
4095193,1031.0,0.0,18.0,Rob Edwards,985.0,1.0,6.0,Erik ten Hag,Away,0
4095205,405.0,2.0,4.0,Unai Emery,148.0,1.0,5.0,Ange Postecoglou,Away,1
4095216,281.0,0.0,4.0,Pep Guardiola,405.0,1.0,3.0,Unai Emery,Away,0
4095230,379.0,0.0,9.0,David Moyes,931.0,5.0,10.0,Marco Silva,Away,0
4095233,1148.0,0.0,11.0,Thomas Frank,350.0,1.0,20.0,Chris Wilder,Away,0
4095251,1148.0,0.0,14.0,Thomas Frank,281.0,1.0,4.0,Pep Guardiola,Away,0
4095254,985.0,0.0,8.0,Erik ten Hag,379.0,2.0,6.0,David Moyes,Away,0
4095258,543.0,4.0,12.0,Gary O'Neil,1148.0,1.0,14.0,Thomas Frank,Away,1
4095262,281.0,3.0,2.0,Pep Guardiola,29.0,1.0,15.0,Sean Dyche,Away,1
4095290,1148.0,2.0,15.0,Thomas Frank,148.0,3.0,4.0,Ange Postecoglou,Away,0
4095310,985.0,2.0,6.0,Erik ten Hag,405.0,1.0,5.0,Unai Emery,Away,1
4095329,543.0,2.0,11.0,Gary O'Neil,148.0,1.0,5.0,Ange Postecoglou,Away,1
4095335,1132.0,0.0,19.0,Vincent Kompany,873.0,3.0,14.0,Oliver Glasner,Away,0
4095364,31.0,0.0,3.0,Jürgen Klopp,29.0,2.0,15.0,Sean Dyche,Away,0
4095380,873.0,0.0,14.0,Oliver Glasner,989.0,1.0,10.0,Andoni Iraola,Away,0
4095395,989.0,1.0,10.0,Andoni Iraola,1031.0,2.0,18.0,Rob Edwards,Away,0
4095402,350.0,0.0,20.0,Chris Wilder,1148.0,2.0,15.0,Thomas Frank,Away,0
4095426,281.0,2.0,1.0,Pep Guardiola,703.0,0.0,17.0,Nuno Espírito Santo,Away,1
4095445,11.0,1.0,2.0,Mikel Arteta,985.0,0.0,8.0,Erik ten Hag,Away,1
4095455,703.0,2.0,17.0,Nuno Espírito Santo,1132.0,1.0,19.0,Vincent Kompany,Away,1
4095973,60.0,2.0,6.0,Christian Streich,533.0,1.0,12.0,Pellegrino Matarazzo,Away,1
4095981,82.0,2.0,4.0,Niko Kovac,3.0,1.0,15.0,Steffen Baumgart,Away,1
4095983,533.0,3.0,10.0,Pellegrino Matarazzo,2036.0,2.0,16.0,Frank Schmidt,Away,1
4095998,79.0,3.0,4.0,Sebastian Hoeneß,39.0,1.0,18.0,Bo Svensson,Away,1
4096029,82.0,1.0,7.0,Niko Kovac,79.0,3.0,2.0,Sebastian Hoeneß,Away,0
4096104,80.0,0.0,14.0,Thomas Letsch,15.0,4.0,1.0,Xabi Alonso,Away,0
4096114,82.0,1.0,11.0,Niko Kovac,39.0,1.0,16.0,Jan Siewert,Away,0
4096116,2036.0,1.0,9.0,Frank Schmidt,3.0,1.0,17.0,Timo Schultz,Away,0
4096120,86.0,1.0,13.0,Ole Werner,27.0,0.0,2.0,Thomas Tuchel,Away,1
4096142,18.0,1.0,13.0,Gerardo Seoane,27.0,3.0,2.0,Thomas Tuchel,Away,0
4096216,167.0,1.0,7.0,Jess Thorup,533.0,3.0,8.0,Pellegrino Matarazzo,Away,0
4096223,82.0,0.0,14.0,Ralph Hasenhüttl,23826.0,3.0,4.0,Marco Rose,Away,0
4096245,2036.0,1.0,10.0,Frank Schmidt,105.0,0.0,18.0,Torsten Lieberknecht,Away,1
4096263,2036.0,1.0,9.0,Frank Schmidt,60.0,1.0,8.0,Christian Streich,Away,0
4103500,252.0,0.0,12.0,Alberto Gilardino,416.0,1.0,11.0,Ivan Juric,Away,0
4103531,410.0,1.0,18.0,Andrea Sottil,6195.0,4.0,7.0,Rudi Garcia,Away,0
4103570,5.0,2.0,3.0,Stefano Pioli,6195.0,2.0,5.0,Rudi Garcia,Away,0
4103583,276.0,0.0,19.0,Marco Baroni,252.0,1.0,14.0,Alberto Gilardino,Away,0
4103609,12.0,2.0,4.0,José Mourinho,6574.0,1.0,15.0,Alessio Dionisi,Away,1
4103627,8970.0,1.0,13.0,Eusebio Di Francesco,1005.0,2.0,12.0,Roberto D'Aversa,Away,0
4103652,252.0,1.0,13.0,Alberto Gilardino,1025.0,1.0,5.0,Thiago Motta,Away,0
4103707,6195.0,0.0,8.0,Walter Mazzarri,5.0,1.0,3.0,Stefano Pioli,Away,0
4103718,5.0,2.0,3.0,Stefano Pioli,2919.0,4.0,11.0,Raffaele Palladino,Away,0
4103732,1025.0,2.0,4.0,Thiago Motta,800.0,1.0,6.0,Gian Piero Gasperini,Away,1
4103734,1005.0,1.0,13.0,Roberto D'Aversa,8970.0,1.0,16.0,Eusebio Di Francesco,Away,0
4103736,252.0,1.0,12.0,Alberto Gilardino,46.0,2.0,1.0,Simone Inzaghi,Away,0
4103753,1025.0,1.0,4.0,Thiago Motta,749.0,0.0,17.0,Davide Nicola,Away,1
4103777,1005.0,0.0,14.0,Luca Gotti,5.0,3.0,2.0,Stefano Pioli,Away,0
4103796,46.0,2.0,1.0,Simone Inzaghi,5.0,1.0,2.0,Stefano Pioli,Away,1
4103824,46.0,5.0,1.0,Simone Inzaghi,8970.0,0.0,17.0,Eusebio Di Francesco,Away,1
4112806,418.0,2.0,4.0,Carlo Ancelotti,621.0,0.0,18.0,Ernesto Valverde,Away,1
4112823,940.0,1.0,16.0,Rafael Benítez,237.0,1.0,14.0,Javier Aguirre,Away,0
2942797,273.0,2.0,8.0,Sabri Lamouchi,1041.0,0.0,4.0,Bruno Génésio,Away,1
2981997,583.0,1.0,,Unai Emery,418.0,3.0,,Zinédine Zidane,Away,0
3047569,1421.0,2.0,9.0,David Guion,273.0,0.0,14.0,Sabri Lamouchi,Away,1
3047574,244.0,0.0,6.0,Rudi Garcia,969.0,3.0,2.0,Michel Der Zakarian,Away,0
3050320,180.0,0.0,19.0,Ralph Hasenhüttl,603.0,1.0,14.0,Neil Warnock,Away,0
3050428,543.0,1.0,8.0,Nuno Espírito Santo,989.0,1.0,10.0,Eddie Howe,Away,0
3058606,23826.0,3.0,4.0,Ralf Rangnick,79.0,1.0,16.0,Markus Weinzierl,Away,1
3058646,18.0,1.0,4.0,Dieter Hecking,39.0,0.0,13.0,Sandro Schwarz,Away,1
3080871,418.0,1.0,3.0,Zinédine Zidane,1049.0,2.0,5.0,Marcelino,Away,0
3080872,1244.0,1.0,11.0,Mauricio Pellegrino,1108.0,1.0,7.0,Abelardo,Away,0
3080932,5.0,1.0,5.0,Gennaro Gattuso,1390.0,1.0,10.0,Rolando Maran,Away,0
3081142,1025.0,2.0,16.0,Filippo Inzaghi,862.0,2.0,20.0,Gian Piero Ventura,Away,0
3081271,416.0,0.0,9.0,Walter Mazzarri,6195.0,0.0,2.0,Carlo Ancelotti,Away,0
3098734,273.0,1.0,,Sabri Lamouchi,338.0,3.0,,Aleksandr Khatskevich,Away,0
3122481,167.0,1.0,,Manuel Baum,269.0,0.0,,Tim Walter,Away,1
3203482,82.0,1.0,7.0,Oliver Glasner,39.0,0.0,16.0,Sandro Schwarz,Away,1
3203607,24.0,1.0,11.0,Adi Hütter,38.0,1.0,17.0,Uwe Rösler,Away,0
3203694,44.0,0.0,9.0,Bruno Labbadia,16.0,1.0,2.0,Lucien Favre,Away,0
3203703,18.0,1.0,5.0,Marco Rose,27.0,2.0,1.0,Hansi Flick,Away,0
3203722,16.0,2.0,2.0,Lucien Favre,23826.0,0.0,3.0,Julian Nagelsmann,Away,1
3208654,366.0,0.0,13.0,Sergio,3368.0,2.0,4.0,Paco López,Away,0
3209997,1049.0,1.0,7.0,Albert Celades,1108.0,1.0,14.0,Asier Garitano,Away,0
3219378,985.0,0.0,10.0,Ole Gunnar Solskjær,989.0,1.0,7.0,Eddie Howe,Away,0
3242078,380.0,0.0,,Gian Piero Ventura,1005.0,4.0,,Fabio Liverani,Away,0
3252496,11.0,1.0,,Unai Emery,2420.0,1.0,,Ivo Vieira,Away,0
3394623,969.0,1.0,7.0,Michel Der Zakarian,162.0,1.0,8.0,Niko Kovac,Away,0
3394917,1082.0,1.0,1.0,Christophe Galtier,583.0,0.0,2.0,Mauricio Pochettino,Away,1
3412889,533.0,3.0,6.0,Sebastian Hoeneß,3.0,2.0,12.0,Markus Gisdol,Away,1
3413001,27.0,1.0,1.0,Hansi Flick,23826.0,0.0,2.0,Julian Nagelsmann,Away,1
3431926,1050.0,0.0,12.0,Unai Emery,131.0,4.0,1.0,Ronald Koeman,Away,0
3433498,430.0,2.0,13.0,Giuseppe Iachini,276.0,1.0,10.0,Ivan Juric,Away,1
3451011,16795.0,1.0,7.0,Diego Martínez,940.0,3.0,18.0,Eduardo Coudet,Away,0
3451132,418.0,2.0,2.0,Zinédine Zidane,5358.0,1.0,20.0,Pacheta,Away,1
3459003,16795.0,3.0,,Diego Martínez,496.0,1.0,,Jon Dahl Tomasson,Away,1
3583523,29.0,2.0,7.0,Rafael Benítez,399.0,2.0,15.0,Marcelo Bielsa,Away,0
3588290,533.0,0.0,10.0,Sebastian Hoeneß,80.0,2.0,12.0,Thomas Reis,Away,0
3588307,3.0,1.0,12.0,Steffen Baumgart,39.0,1.0,8.0,Bo Svensson,Away,0
3589227,667.0,1.0,8.0,Julien Stéphan,162.0,1.0,9.0,Niko Kovac,Away,0
3589381,618.0,2.0,18.0,Pascal Dupraz,3524.0,1.0,15.0,Pascal Gastien,Away,1
3592255,1237.0,1.0,10.0,Graham Potter,148.0,0.0,4.0,Antonio Conte,Away,1
3607550,3709.0,0.0,20.0,Quique Sánchez Flores,1050.0,1.0,10.0,Unai Emery,Away,0
3607567,1531.0,1.0,17.0,Sergio Mantecón,331.0,1.0,10.0,Jagoba Arrasate,Away,0
3607568,368.0,1.0,3.0,Julen Lopetegui,418.0,2.0,1.0,Carlo Ancelotti,Away,0
3614736,800.0,6.0,4.0,Gian Piero Gasperini,410.0,2.0,14.0,Gabriele Cioffi,Away,1
3614872,12.0,1.0,5.0,José Mourinho,46.0,3.0,2.0,Simone Inzaghi,Away,0
3707321,3709.0,0.0,,Quique Sánchez Flores,18687.0,5.0,,Xavier Calm,Away,0
3734723,6574.0,1.0,,Alessio Dionisi,506.0,2.0,,Massimiliano Allegri,Away,0
3796966,418.0,3.0,,Carlo Ancelotti,281.0,4.0,,Pep Guardiola,Away,0
3813957,995.0,0.0,,Antoine Kombouaré,583.0,4.0,,Christophe Galtier,Away,0
3838645,543.0,0.0,14.0,Julen Lopetegui,1237.0,6.0,6.0,Roberto De Zerbi,Away,0
3838679,873.0,2.0,12.0,Roy Hodgson,180.0,0.0,20.0,Rubén Sellés,Away,1
3838697,873.0,5.0,12.0,Roy Hodgson,399.0,1.0,16.0,Javi Gracia,Away,1
3839166,89.0,1.0,1.0,Urs Fischer,79.0,0.0,17.0,Pellegrino Matarazzo,Away,1
3839515,39.0,0.0,8.0,Bo Svensson,82.0,3.0,7.0,Niko Kovac,Away,0
3844947,3522.0,2.0,17.0,Luca Gotti,749.0,2.0,12.0,Paolo Zanetti,Away,0
3912583,681.0,1.0,,Imanol Alguacil,985.0,0.0,,Erik ten Hag,Away,1
3964649,472.0,5.0,,Xavier García Pimienta,14796.0,6.0,,César Ferrando,Away,0
4013658,31.0,1.0,,Jürgen Klopp,1237.0,2.0,,Roberto De Zerbi,Away,0
4087958,703.0,1.0,16.0,Steve Cooper,631.0,0.0,11.0,Mauricio Pochettino,Away,1
4088607,86.0,2.0,,Ole Werner,1622.0,3.0,,Olaf Janßen,Away,0
4094672,826.0,0.0,10.0,Franck Haise,1158.0,0.0,15.0,Régis Le Bris,Away,0
4094877,995.0,0.0,14.0,Antoine Kombouaré,162.0,4.0,2.0,Adi Hütter,Away,0
4095203,1237.0,3.0,8.0,Roberto De Zerbi,703.0,2.0,16.0,Steve Cooper,Away,1
4095208,1031.0,1.0,18.0,Rob Edwards,1148.0,3.0,11.0,Thomas Frank,Away,0
4095365,148.0,0.0,5.0,Ange Postecoglou,931.0,3.0,12.0,Marco Silva,Away,0
4095393,1132.0,0.0,19.0,Vincent Kompany,29.0,1.0,15.0,Sean Dyche,Away,0
4096254,105.0,0.0,18.0,Torsten Lieberknecht,82.0,3.0,12.0,Ralph Hasenhüttl,Away,0
4103548,800.0,2.0,6.0,Gian Piero Gasperini,398.0,3.0,13.0,Maurizio Sarri,Away,0
4103560,46.0,3.0,1.0,Simone Inzaghi,416.0,0.0,14.0,Ivan Juric,Away,1
4103568,416.0,1.0,13.0,Ivan Juric,1005.0,0.0,11.0,Roberto D'Aversa,Away,1
4103666,749.0,1.0,19.0,Aurelio Andreazzoli,276.0,2.0,18.0,Marco Baroni,Away,0
4112835,16795.0,0.0,19.0,Alexander Medina,3709.0,2.0,10.0,Pepe Bordalás,Away,0
4112851,150.0,0.0,7.0,Manuel Pellegrini,681.0,0.0,6.0,Imanol Alguacil,Away,0
4112852,2687.0,1.0,16.0,Sergio,472.0,1.0,9.0,Xavier García Pimienta,Away,0
4112914,418.0,4.0,1.0,Carlo Ancelotti,1050.0,4.0,8.0,Marcelino,Away,0
4112915,131.0,2.0,2.0,Xavi,3302.0,0.0,20.0,Pepe Mel,Away,1
4112916,1050.0,1.0,8.0,Marcelino,12321.0,0.0,3.0,Míchel,Away,1
4112918,621.0,1.0,5.0,Ernesto Valverde,940.0,2.0,16.0,Claudio Giráldez,Away,0
4112932,2687.0,1.0,18.0,Mauricio Pellegrino,12321.0,4.0,3.0,Míchel,Away,0
4112935,3709.0,3.0,10.0,Pepe Bordalás,3302.0,1.0,20.0,Pepe Mel,Away,1
4112979,368.0,1.0,14.0,Quique Sánchez Flores,3709.0,0.0,11.0,Pepe Bordalás,Away,1
4112987,418.0,4.0,1.0,Carlo Ancelotti,331.0,2.0,12.0,Jagoba Arrasate,Away,1
4113026,3709.0,0.0,10.0,Pepe Bordalás,131.0,4.0,3.0,Xavi,Away,0
4113047,367.0,0.0,12.0,Francisco Rodríguez,150.0,1.0,7.0,Manuel Pellegrini,Away,0
4113067,3302.0,1.0,20.0,Vicente Moreno,368.0,5.0,12.0,José Luis Mendilibar,Away,0
4113068,13.0,2.0,4.0,Diego Simeone,331.0,0.0,14.0,Jagoba Arrasate,Away,1
4113082,418.0,1.0,1.0,Carlo Ancelotti,940.0,0.0,18.0,Rafael Benítez,Away,1
4113084,681.0,0.0,12.0,Imanol Alguacil,472.0,0.0,16.0,Xavier García Pimienta,Away,0
4113125,13.0,3.0,1.0,Diego Simeone,940.0,0.0,18.0,Rafael Benítez,Away,1
4113150,368.0,3.0,18.0,José Luis Mendilibar,1108.0,4.0,8.0,Luis García,Away,0
4161040,8970.0,2.0,,Eusebio Di Francesco,416.0,1.0,,Ivan Juric,Away,1
4164105,399.0,9.0,,Daniel Farke,34888.0,10.0,,Neil Wood,Away,0
4171287,583.0,1.0,,Luis Enrique,16.0,1.0,,Edin Terzic,Away,0
4171288,5.0,0.0,,Stefano Pioli,16.0,0.0,,Edin Terzic,Away,0
4172077,1237.0,2.0,,Roberto De Zerbi,244.0,2.0,,Gennaro Gattuso,Away,0
4172095,150.0,1.0,,Manuel Pellegrini,10586.0,0.0,,Aleksey Shpilevski,Away,1
4194151,39.0,0.0,,Bo Svensson,44.0,3.0,,Pál Dárdai,Away,0
4194152,533.0,0.0,,Pellegrino Matarazzo,16.0,1.0,,Edin Terzic,Away,0
4203994,150.0,12.0,,Manuel Pellegrini,92096.0,1.0,,Felipe Gallego,Away,1
4203995,1050.0,5.0,,Pacheta,24794.0,0.0,,José Mari Suazo,Away,1
4221298,130.0,3.0,,Fabio Pecchia,430.0,6.0,,Vincenzo Italiano,Away,0
4227812,3302.0,0.0,,Gaizka Garitano,16387.0,1.0,,Dani Martínez,Away,0
4243691,13.0,0.0,,Diego Simeone,46.0,1.0,,Simone Inzaghi,Away,0
4246469,1132.0,0.0,,Vincent Kompany,148.0,1.0,,Ange Postecoglou,Away,0
4270168,131.0,2.0,,Xavi,621.0,4.0,,Ernesto Valverde,Away,0
4270170,12321.0,2.0,,Míchel,237.0,3.0,,Javier Aguirre,Away,0
4270616,46.0,1.0,,Simone Inzaghi,6195.0,0.0,,Walter Mazzarri,Away,1
4285024,1237.0,0.0,,Roberto De Zerbi,543.0,1.0,,Gary O'Neil,Away,0
4300788,31.0,3.0,,Jürgen Klopp,985.0,4.0,,Erik ten Hag,Away,0
4313194,985.0,7.0,,Erik ten Hag,990.0,5.0,,Mark Robins,Away,1
4331884,15.0,2.0,,Xabi Alonso,12.0,0.0,,Daniele De Rossi,Away,1
4334126,985.0,2.0,,Erik ten Hag,281.0,1.0,,Pep Guardiola,Away,1
4353904,86.0,3.0,,Ole Werner,25.0,1.0,,Claus-Dieter Wollitz,Away,1
4361276,1148.0,0.0,13.0,Thomas Frank,31.0,2.0,4.0,Arne Slot,Away,0
4361278,703.0,1.0,7.0,Nuno Espírito Santo,180.0,0.0,16.0,Russell Martin,Away,1
4361299,281.0,3.0,1.0,Pep Guardiola,379.0,1.0,13.0,Julen Lopetegui,Away,1
4361370,180.0,1.0,19.0,Russell Martin,989.0,3.0,11.0,Andoni Iraola,Away,0
4361380,180.0,1.0,19.0,Russell Martin,11.0,3.0,3.0,Mikel Arteta,Away,0
4361506,281.0,2.0,6.0,Pep Guardiola,1003.0,0.0,19.0,Ruud van Nistelrooy,Away,1
4361508,543.0,2.0,17.0,Vítor Pereira,148.0,2.0,11.0,Ange Postecoglou,Away,0
4361513,677.0,2.0,18.0,Kieran McKenna,931.0,2.0,9.0,Marco Silva,Away,0
4361518,762.0,2.0,5.0,Eddie Howe,148.0,1.0,12.0,Ange Postecoglou,Away,1
4362734,1237.0,3.0,9.0,Fabian Hürzeler,985.0,1.0,13.0,Rúben Amorim,Away,1
4362735,989.0,4.0,7.0,Andoni Iraola,762.0,1.0,6.0,Eddie Howe,Away,1
4362737,873.0,2.0,12.0,Oliver Glasner,379.0,0.0,14.0,Graham Potter,Away,1
4362740,29.0,1.0,16.0,David Moyes,1237.0,0.0,9.0,Fabian Hürzeler,Away,1
4362743,677.0,1.0,19.0,Kieran McKenna,31.0,4.0,1.0,Arne Slot,Away,0
4362751,379.0,1.0,16.0,Graham Potter,631.0,2.0,4.0,Enzo Maresca,Away,0
4362767,1148.0,1.0,11.0,Thomas Frank,379.0,0.0,16.0,Graham Potter,Away,1
4362772,873.0,2.0,13.0,Oliver Glasner,931.0,0.0,10.0,Marco Silva,Away,1
4362801,379.0,1.0,16.0,Graham Potter,29.0,1.0,15.0,David Moyes,Away,0
4363759,162.0,2.0,3.0,Adi Hütter,1041.0,0.0,17.0,Pierre Sage,Away,1
4363768,273.0,1.0,11.0,Julien Stéphan,1421.0,2.0,10.0,Luka Elsner,Away,0
4363793,1082.0,3.0,5.0,Bruno Génésio,738.0,0.0,14.0,Didier Digard,Away,1
4363797,995.0,0.0,10.0,Antoine Kombouaré,1041.0,2.0,8.0,Pierre Sage,Away,0
4363809,417.0,1.0,8.0,Franck Haise,995.0,1.0,9.0,Antoine Kombouaré,Away,0
4363816,1082.0,2.0,4.0,Bruno Génésio,826.0,0.0,5.0,Will Still,Away,1
4363828,244.0,2.0,2.0,Roberto De Zerbi,995.0,1.0,14.0,Antoine Kombouaré,Away,1
4363842,415.0,0.0,10.0,Carles Martínez,583.0,3.0,1.0,Luis Enrique,Away,0
4363849,1420.0,0.0,17.0,Alexandre Dujeux,290.0,1.0,7.0,Christophe Pélissier,Away,0
4363874,417.0,2.0,6.0,Franck Haise,969.0,2.0,18.0,Jean-Louis Gasset,Away,0
4363899,415.0,0.0,8.0,Carles Martínez,1041.0,0.0,6.0,Pierre Sage,Away,0
4363925,969.0,0.0,18.0,Jean-Louis Gasset,667.0,2.0,9.0,Liam Rosenior,Away,0
4363930,244.0,2.0,2.0,Roberto De Zerbi,1420.0,0.0,13.0,Alexandre Dujeux,Away,1
4363964,1420.0,0.0,13.0,Alexandre Dujeux,3911.0,2.0,9.0,Éric Roy,Away,0
4373316,16.0,0.0,4.0,Nuri Şahin,86.0,0.0,13.0,Ole Werner,Away,0
4373318,18.0,2.0,7.0,Gerardo Seoane,80.0,0.0,17.0,Peter Zeidler,Away,1
4373406,86.0,4.0,8.0,Ole Werner,82.0,2.0,13.0,Ralph Hasenhüttl,Away,1
4373444,86.0,1.0,10.0,Ole Werner,18.0,4.0,9.0,Gerardo Seoane,Away,0
4373459,533.0,0.0,15.0,Pellegrino Matarazzo,167.0,0.0,13.0,Jess Thorup,Away,0
4373480,35.0,0.0,16.0,Alexander Blessin,18.0,2.0,6.0,Gerardo Seoane,Away,0
4373513,60.0,1.0,7.0,Julian Schuster,533.0,1.0,14.0,Christian Ilzer,Away,0
4373514,39.0,3.0,9.0,Bo Henriksen,82.0,4.0,5.0,Ralph Hasenhüttl,Away,0
4373552,2036.0,0.0,16.0,Frank Schmidt,80.0,2.0,18.0,Dieter Hecking,Away,0
4373570,27.0,1.0,1.0,Vincent Kompany,18.0,0.0,11.0,Gerardo Seoane,Away,1
4373592,82.0,2.0,7.0,Ralph Hasenhüttl,27.0,3.0,1.0,Vincent Kompany,Away,0
4373616,89.0,0.0,14.0,Steffen Baumgart,35.0,3.0,13.0,Alexander Blessin,Away,0
4373667,23826.0,0.0,4.0,Marco Rose,167.0,0.0,12.0,Jess Thorup,Away,0
